dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
dummy_value	40155	im+so+lonesome+i+could+cry_20709578.html	40150	im+so+lonesome+i+could+cry_20064142.html
dummy_value	84984	yesterday+once+more_20027553.html	29692	goodnight_20027781.html
dummy_value	28666	go+rest+high+on+that+mountain_20887328.html	28665	go+rest+high+on+that+mountain_20144500.html
dummy_value	73234	talking+back+to+the+night_20802561.html	73233	talking+back+to+the+night_20131242.html
dummy_value	50391	lowdown_20724803.html	31881	heartache+tonight_20044506.html
dummy_value	50391	lowdown_20724803.html	31882	heartache+tonight_20464280.html
dummy_value	43439	johnsburg+illinois_20138777.html	18616	desperado_20027510.html
dummy_value	57818	oh+father_20814345.html	17732	darkness_20004246.html
dummy_value	16664	crimes+of+passion_20086904.html	15840	coney+island+baby_20174293.html
dummy_value	20890	doolin+daltondesperado+reprise_20044421.html	16861	cry+baby_20086874.html
dummy_value	54126	mrs+robinson_20485256.html	54123	mrs+robinson_20263541.html
dummy_value	54126	mrs+robinson_20485256.html	54125	mrs+robinson_20263547.html
dummy_value	20996	down+by+the+seaside_20081995.html	16976	cryin_20621464.html
dummy_value	70580	stairway+to+heaven_20082076.html	15563	come+to+the+sunshine_20075457.html
dummy_value	70293	speechless+from+life+soundtrack_20496734.html	70292	speechless+feat+ronald+isley_20289718.html
dummy_value	71515	strange+fruit_20141770.html	71513	strange+fruit_20017859.html
dummy_value	43439	johnsburg+illinois_20138777.html	18623	desperado_20363243.html
dummy_value	21096	down+the+road+apiece_20693675.html	21095	down+the+road+apiece_20191756.html
dummy_value	18619	desperado_20186817.html	3464	all+the+time_20679093.html
dummy_value	34695	how+high_20536850.html	27316	garth+brooks+christmas+the+gift_20826289.html
dummy_value	55632	never+let+go_20679059.html	5537	as+if_20098803.html
dummy_value	65941	scared+of+the+moon_20486416.html	33444	history+non+album+track_20965020.html
dummy_value	72934	take+it+to+the+limit_20805980.html	39942	im+lonely+but+i+aint+that+lonely+yet_20462469.html
dummy_value	29622	goodbye+to+innocence_20087003.html	23309	everybody_10172509.html
dummy_value	50418	lucinda_20679127.html	699	9th+hennepin_20138913.html
dummy_value	42999	jealousy_20540145.html	42996	jealousy_20107101.html
dummy_value	8257	bend+down+the+branches_20722276.html	4560	angel_20086921.html
dummy_value	42939	jaynes+blue+wish_20679065.html	31316	havah+nagilah_20699204.html
dummy_value	18117	dear+jessie_20086912.html	17741	darlene_20081896.html
dummy_value	56581	no+quarter_20082170.html	10496	born+to+boogie_20160259.html
dummy_value	41117	inside+of+me_20086838.html	34695	how+high_20536850.html
dummy_value	83595	who+do+you+love_20066557.html	83593	who+do+you+love_20038970.html
dummy_value	26614	freedom_20059367.html	26579	freedom+90_20059289.html
dummy_value	27067	funky+new+year_20197354.html	16976	cryin_20621464.html
dummy_value	41117	inside+of+me_20086838.html	33271	higher+ground_20114860.html
dummy_value	41703	it+came+upon+the+midnight+clear_20887377.html	41699	it+came+upon+a+midnight+clear_20767844.html
dummy_value	25048	fine+knacks+for+ladies_20535329.html	457	4+minutes_20736669.html
dummy_value	66152	search.php.html	15840	coney+island+baby_20174293.html
dummy_value	74576	the+christmas+song_10188894.html	74572	the+christmas+song_10003775.html
dummy_value	32550	here+comes+santa+claus_20855079.html	32549	here+comes+santa+claus_20756193.html
dummy_value	26614	freedom_20059367.html	26580	freedom+90_20585123.html
dummy_value	50008	love+tried+to+welcome+me_20086839.html	48555	long+gone_20025528.html
dummy_value	39381	ill+give+you+my+skin_20067414.html	14230	chocolate+jesus_20138867.html
dummy_value	24507	father+and+son_20502217.html	24505	father+and+son+feat+fiona+apple_20201840.html
dummy_value	29522	good+times+bad+times_20082048.html	17741	darlene_20081896.html
dummy_value	32550	here+comes+santa+claus_20855079.html	32545	here+comes+santa+claus_20218173.html
dummy_value	84178	winter+wonderland_20856845.html	84165	winter+wonderland_20144706.html
dummy_value	54492	my+doorbell_20462468.html	21583	driver+8_20065911.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31425	have+yourself+a+merry+christmas_21052123.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31426	have+yourself+a+merry+litlle+christmas_20726965.html
dummy_value	23788	eyeball+kid_20138870.html	6542	back+in+business_20086873.html
dummy_value	67963	silver+bells_20249592.html	67957	silver+bells_20058104.html
dummy_value	67963	silver+bells_20249592.html	67958	silver+bells_20060656.html
dummy_value	80905	victim+of+love_20044554.html	15472	come+on+up+to+the+house_20138869.html
dummy_value	67963	silver+bells_20249592.html	67962	silver+bells_20249591.html
dummy_value	41766	it+had+to+be+you_20822965.html	1433	a+poem+for+my+little+lady_20292840.html
dummy_value	54438	my+cherie+amor_20267046.html	47956	little+more+time+with+you_20069144.html
dummy_value	53727	mother+father_20086829.html	47956	little+more+time+with+you_20069144.html
dummy_value	66152	search.php.html	43064	jeremy_20075467.html
dummy_value	30844	hanky+panky_20086875.html	7727	beautiful+stranger_20086858.html
dummy_value	37778	i+wanna+get+back+with+you_20139600.html	37777	i+wanna+get+back+with+you+feat+tori+amos_20345560.html
dummy_value	50584	lyin+eyes_20044572.html	22042	easy+ride_20086824.html
dummy_value	30844	hanky+panky_20086875.html	13987	cherish_20086885.html
dummy_value	31166	hark+the+herald+angels+sing_20821836.html	31164	hark+the+herald+angels+sing_20812094.html
dummy_value	78905	tonight_20025644.html	6542	back+in+business_20086873.html
dummy_value	10514	born+to+lose_20618776.html	10507	born+to+loose_20160555.html
dummy_value	84178	winter+wonderland_20856845.html	84171	winter+wonderland_20756624.html
dummy_value	84178	winter+wonderland_20856845.html	84170	winter+wonderland_20748153.html
dummy_value	16936	cry+to+me_20177687.html	16934	cry+to+me_20118169.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31436	have+yourself+a+merry+little+christmas_20077734.html
dummy_value	63775	rhymes+reasons_20107823.html	63774	rhymes+reasons_20073890.html
dummy_value	84377	wizard_20104025.html	77247	the+wizard_20019305.html
dummy_value	26454	franks+theme_20138843.html	17487	dancing+days_20184084.html
dummy_value	64910	run+run+rudolph_20308772.html	64909	run+run+rudolph_20144698.html
dummy_value	40747	in+the+light_20082112.html	21829	dyer+maker_20082147.html
dummy_value	64910	run+run+rudolph_20308772.html	64906	run+rudolph+run_20308720.html
dummy_value	21941	earth+died+screaming_20138807.html	15102	cold+cold+ground_20138774.html
dummy_value	47867	little+drummer+boy_21073150.html	47849	little+drummer+boy_20022470.html
dummy_value	64910	run+run+rudolph_20308772.html	64904	run+rudolph+run_20025595.html
dummy_value	22225	eight+days+a+week_20111555.html	22224	eight+days+a+week_10026469.html
dummy_value	48467	lonely+street_20241553.html	48465	lonely+street_20007873.html
dummy_value	14576	circle+of+life_20046739.html	14575	circle+of+life_10221097.html
dummy_value	19628	do+you+hear+what+i+hear_20855080.html	19615	do+you+hear+what+i+hear+_20106882.html
dummy_value	19628	do+you+hear+what+i+hear_20855080.html	19617	do+you+hear+what+i+hear_20143504.html
dummy_value	19628	do+you+hear+what+i+hear_20855080.html	19616	do+you+hear+what+i+hear_20027443.html
dummy_value	27137	future+lovers_20536855.html	16861	cry+baby_20086874.html
dummy_value	71846	subway_20522804.html	5634	as_20157038.html
dummy_value	48389	london_20240575.html	48385	london_10217990.html
dummy_value	72934	take+it+to+the+limit_20805980.html	25101	fire+and+rain_20586062.html
dummy_value	65941	scared+of+the+moon_20486416.html	4560	angel_20086921.html
dummy_value	83483	white+christmas_20893030.html	83479	white+christmas_20700195.html
dummy_value	45836	last+train+to+london_20598019.html	45835	last+train+to+london_20045353.html
dummy_value	70581	stairway+to+heaven_20328938.html	12882	cant+stop+this+thing+we+started_20025535.html
dummy_value	50964	make+it+rain_20463891.html	6542	back+in+business_20086873.html
dummy_value	62849	ramble+on_20306756.html	30844	hanky+panky_20086875.html
dummy_value	69373	somebody_20025532.html	5280	archive.html
dummy_value	19628	do+you+hear+what+i+hear_20855080.html	19620	do+you+hear+what+i+hear_20192185.html
dummy_value	49855	love+profusion_10172426.html	33450	history_20620339.html
dummy_value	83483	white+christmas_20893030.html	83472	white+christmas_20144705.html
dummy_value	72545	sweet+georgia+brown_20816192.html	72544	sweet+georgia+brown_20618742.html
dummy_value	41568	is+your+mama+gonna+miss+ya_20025630.html	39381	ill+give+you+my+skin_20067414.html
dummy_value	19628	do+you+hear+what+i+hear_20855080.html	19622	do+you+hear+what+i+hear_20674305.html
dummy_value	70581	stairway+to+heaven_20328938.html	40096	im+ready_20025614.html
dummy_value	56508	no+one+knows+im+gone_20463888.html	15102	cold+cold+ground_20138774.html
dummy_value	72545	sweet+georgia+brown_20816192.html	72542	sweet+georgia+brown_20348494.html
dummy_value	19628	do+you+hear+what+i+hear_20855080.html	19621	do+you+hear+what+i+hear_20528348.html
dummy_value	4469	andys+chest_20143909.html	4468	andys+chest_20085309.html
dummy_value	83483	white+christmas_20893030.html	83476	white+christmas_20340450.html
dummy_value	21077	down+payment+blues_20191742.html	21076	down+payment+blues_20003351.html
dummy_value	82309	were+gonna+win_20025445.html	32108	heaven_20025499.html
dummy_value	36444	i+got+the+feelin_10190570.html	21737	dude+looks+like+a+lady_20473395.html
dummy_value	77052	the+very+thought+of+you_21014476.html	77050	the+very+thought+of+you_20007906.html
dummy_value	45068	knockin+on+heavens+door_20887379.html	45067	knockin+on+heavens+door_20818906.html
dummy_value	83483	white+christmas_20893030.html	83469	white+christmas_20064273.html
dummy_value	20170	dont+fence+me+in_20085365.html	20168	dont+fence+me+in_20045715.html
dummy_value	77052	the+very+thought+of+you_21014476.html	77051	the+very+thought+of+you_20098108.html
dummy_value	34429	hots+on+for+nowhere_20082000.html	17741	darlene_20081896.html
dummy_value	28789	god+is+able_21058870.html	28788	god+is+able_20982781.html
dummy_value	47867	little+drummer+boy_21073150.html	47866	little+drummer+boy_20987287.html
dummy_value	77052	the+very+thought+of+you_21014476.html	77049	the+very+thought+of+you_10179376.html
dummy_value	51233	man+in+the+box_20005883.html	2688	alice+in+chains+man+in+the+box_20649006.html
dummy_value	77052	the+very+thought+of+you_21014476.html	77048	the+very+thought+of+you_10140732.html
dummy_value	83483	white+christmas_20893030.html	83465	white+christmas_10163489.html
dummy_value	15563	come+to+the+sunshine_20075457.html	11394	bron+y+aur+stomp_20082107.html
dummy_value	47867	little+drummer+boy_21073150.html	47864	little+drummer+boy_20800851.html
dummy_value	52262	mer+girl_20086956.html	48116	live+to+tell_20086969.html
dummy_value	57149	nothing+fails_10172425.html	20636	dont+stop+til+you+get+enough_20575624.html
dummy_value	3480	all+the+way_20028290.html	3479	all+the+way_20018030.html
dummy_value	15616	come+with+me_20560209.html	3464	all+the+time_20679093.html
dummy_value	82117	we+will+rock+you_21063455.html	82113	we+will+rock+you_20112546.html
dummy_value	71295	stone+in+love+with+you_10026993.html	3168	all+my+love_20082142.html
dummy_value	47867	little+drummer+boy_21073150.html	47859	little+drummer+boy_20690650.html
dummy_value	47867	little+drummer+boy_21073150.html	47856	little+drummer+boy_20246515.html
dummy_value	10496	born+to+boogie_20160259.html	3168	all+my+love_20082142.html
dummy_value	33272	higher+ground_20131813.html	6234	baby+come+on+home_20082176.html
dummy_value	69838	song+for+you+far+away_20069303.html	25288	fish+bird_20194239.html
dummy_value	56508	no+one+knows+im+gone_20463888.html	15165	cold+water_20138868.html
dummy_value	79287	trampled+rose_20658658.html	50008	love+tried+to+welcome+me_20086839.html
dummy_value	40720	in+the+gallery_20089368.html	40719	in+the+gallery_20040708.html
dummy_value	31316	havah+nagilah_20699204.html	3496	all+the+world+is+green_20239010.html
dummy_value	59261	open+your+heart_10196218.html	32951	hey+hey+what+can+i+do_20065913.html
dummy_value	83027	when+the+levee+breaks_20082208.html	47194	life+in+the+fast+lane_20044483.html
dummy_value	47830	little+david_20075469.html	23512	everything+you+can+think_20336531.html
dummy_value	37305	i+only+want+to+be+with+you_20043778.html	37303	i+only+wanna+be+with+you_20671204.html
dummy_value	47875	little+ghost_10187177.html	34999	hung+up_20536858.html
dummy_value	80546	unto+you+this+night_20057972.html	77982	this+time_20025547.html
dummy_value	71846	subway_20522804.html	987	a+good+man+is+hard+to+find_20204033.html
dummy_value	40360	immigrant+song_20101096.html	20249	dont+go+back+to+rockville_20000091.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31440	have+yourself+a+merry+little+christmas_20139592.html
dummy_value	4016	amazing+grace_20048418.html	4014	amazing+grace_20032073.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31441	have+yourself+a+merry+little+christmas_20144693.html
dummy_value	75731	the+long+way+home_10194747.html	1157	a+little+rain_20138803.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31442	have+yourself+a+merry+little+christmas_20222050.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31444	have+yourself+a+merry+little+christmas_20222057.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31446	have+yourself+a+merry+little+christmas_20222059.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31447	have+yourself+a+merry+little+christmas_20222064.html
dummy_value	31450	have+yourself+a+merry+little+christmas_20529227.html	31448	have+yourself+a+merry+little+christmas_20222065.html
dummy_value	70580	stairway+to+heaven_20082076.html	40458	in+darkness+let+me+dwell_20535323.html
dummy_value	50074	love+wont+wait_20058247.html	15165	cold+water_20138868.html
dummy_value	76074	the+old+mans+back+in+town_20057971.html	40589	in+my+time+of+sorrow_20088665.html
dummy_value	50349	loving+you+tonight_20802467.html	50348	loving+you+tonight_20129239.html
dummy_value	40297	im+your+man_20146072.html	40294	im+your+man_20059375.html
dummy_value	64937	run+to+you_20025562.html	32704	here+today+gone+tomorrow_20075464.html
dummy_value	23245	everybody+hurts_20693319.html	20997	down+by+the+seaside_20139578.html
dummy_value	22856	esengo_20792674.html	4567	angel_20275065.html
dummy_value	83027	when+the+levee+breaks_20082208.html	25757	fool+in+the+rain_20081899.html
dummy_value	65148	sa+ugoy+ng+duyan_20775357.html	65146	sa+ugoy+ng+duyan_20081697.html
dummy_value	56833	nobodys+fault+but+mine_20100505.html	26086	forbidden+love_20086966.html
dummy_value	20636	dont+stop+til+you+get+enough_20575624.html	11231	bring+it+on+home_20082053.html
dummy_value	57149	nothing+fails_10172425.html	20647	dont+stop_20086834.html
dummy_value	14890	closer_20895379.html	14853	close_20145888.html
dummy_value	43064	jeremy_20075467.html	20890	doolin+daltondesperado+reprise_20044421.html
dummy_value	52026	meat+is+murder_20265354.html	52025	meat+is+murder_20126800.html
dummy_value	25288	fish+bird_20194239.html	12882	cant+stop+this+thing+we+started_20025535.html
dummy_value	20092	dont+cry+for+me+argentina_20027557.html	20091	dont+cry+for+me+argentina_10172462.html
dummy_value	25288	fish+bird_20194239.html	12888	cant+stop_20086992.html
dummy_value	39275	ill+be+seeing+you_20491008.html	39271	ill+be+seeing+you_10242660.html
dummy_value	78243	ticket+to+heaven_20089284.html	78242	ticket+to+heaven_20040761.html
dummy_value	79226	tracks+of+my+tears_20824207.html	79225	tracks+of+my+tears_20816913.html
dummy_value	18619	desperado_20186817.html	17130	custard+pie_20082120.html
dummy_value	16137	cottage+for+sale_20821548.html	833	a+cottage+for+sale_20625634.html
dummy_value	74455	the+boy+with+the+thorn+in+his+side_20754531.html	74454	the+boy+with+the+thorn+in+his+side_10217995.html
dummy_value	67606	shout+to+the+lord_20221256.html	67604	shout+to+the+lord_20221251.html
dummy_value	67606	shout+to+the+lord_20221256.html	67605	shout+to+the+lord_20221252.html
dummy_value	21829	dyer+maker_20082147.html	20996	down+by+the+seaside_20081995.html
dummy_value	30844	hanky+panky_20086875.html	13900	cheater+demo_20167611.html
dummy_value	47956	little+more+time+with+you_20069144.html	37666	i+thought+id+seen+everything_20734130.html
dummy_value	79287	trampled+rose_20658658.html	21583	driver+8_20065911.html
dummy_value	59704	over+the+hills+far+away_20081965.html	57149	nothing+fails_10172425.html
dummy_value	30844	hanky+panky_20086875.html	457	4+minutes_20736669.html
dummy_value	33272	higher+ground_20131813.html	14431	christmas+time_20025571.html
dummy_value	40188	im+still+here_20265163.html	7727	beautiful+stranger_20086858.html
dummy_value	27201	gallows+pole_20082064.html	17130	custard+pie_20082120.html
dummy_value	47129	lie+to+me_20679070.html	15616	come+with+me_20560209.html
dummy_value	3503	all+the+young+dudes_20804852.html	3500	all+the+young+dudes_20036965.html
dummy_value	33444	history+non+album+track_20965020.html	4155	american+life_10172428.html
dummy_value	34650	how+do+you+feel_10160172.html	34648	how+do+you+feel+about+foolin+around+feat+kris+kristofferson_20222305.html
dummy_value	26791	friends_20887313.html	26783	friends_20093164.html
dummy_value	79287	trampled+rose_20658658.html	71846	subway_20522804.html
dummy_value	21583	driver+8_20065911.html	15840	coney+island+baby_20174293.html
dummy_value	62848	ramble+on_20082096.html	23245	everybody+hurts_20693319.html
dummy_value	41568	is+your+mama+gonna+miss+ya_20025630.html	27316	garth+brooks+christmas+the+gift_20826289.html
dummy_value	51395	many+rivers+to+cross_20260933.html	51393	many+rivers+to+cross_20260931.html
dummy_value	76280	the+power+of+love_20300204.html	61642	power+of+love_10010598.html
dummy_value	51395	many+rivers+to+cross_20260933.html	51394	many+rivers+to+cross_20260932.html
dummy_value	75144	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	11231	bring+it+on+home_20082053.html
dummy_value	52416	metropolitan+glide_20463890.html	31316	havah+nagilah_20699204.html
dummy_value	57817	oh+father_20086917.html	45311	la+isla+bonita_20086977.html
dummy_value	25288	fish+bird_20194239.html	23512	everything+you+can+think_20336531.html
dummy_value	66830	shake+rattle+and+roll_20213264.html	27527	get+behind+the+mule_20138873.html
dummy_value	58824	one+of+these+nights_20044596.html	27987	gimme+gimme+gimme+a+man+after+midnight_20930419.html
dummy_value	33450	history_20620339.html	12888	cant+stop_20086992.html
dummy_value	39563	im+a+fool+to+want+you_20491007.html	39561	im+a+fool+to+want+you_20017831.html
dummy_value	69366	somebody+to+love_20942932.html	69360	somebody+to+love_20113772.html
dummy_value	64460	rocking+around+the+christmas+tree_20674300.html	64432	rockin+around+the+christmas+tree_20064269.html
dummy_value	49181	louder+than+words_21089038.html	32951	hey+hey+what+can+i+do_20065913.html
dummy_value	64460	rocking+around+the+christmas+tree_20674300.html	64431	rockin+around+the+christmas+tree_20035144.html
dummy_value	60305	passive+manipulation_10187180.html	20997	down+by+the+seaside_20139578.html
dummy_value	54605	my+girl_20535366.html	54599	my+girl_20092513.html
dummy_value	54605	my+girl_20535366.html	54598	my+girl_20087283.html
dummy_value	75825	the+man+who+sold+the+world_20036841.html	51300	man+who+sold+the+world_20101038.html
dummy_value	69366	somebody+to+love_20942932.html	69362	somebody+to+love_20494482.html
dummy_value	23147	every+mothers+son_20336178.html	23146	every+mothers+son_20131331.html
dummy_value	79049	too+shy+to+say_20116011.html	60846	picture+in+a+frame_20138877.html
dummy_value	66152	search.php.html	14585	circle+round+the+sun_20069162.html
dummy_value	56508	no+one+knows+im+gone_20463888.html	6277	baby+gonna+leave+me_20463915.html
dummy_value	16664	crimes+of+passion_20086904.html	3343	all+stripped+down_20138804.html
dummy_value	57818	oh+father_20814345.html	23512	everything+you+can+think_20336531.html
dummy_value	54605	my+girl_20535366.html	54595	my+girl_20005076.html
dummy_value	56831	nobodys+fault+but+mine_20062498.html	7727	beautiful+stranger_20086858.html
dummy_value	10587	both+sides+now_20162243.html	10585	both+sides+now_20075289.html
dummy_value	20647	dont+stop_20086834.html	12491	can+she+excuse+my+wrongs_20535333.html
dummy_value	80536	until_20277730.html	19747	doctor+junk_20075460.html
dummy_value	1835	above+all_20804954.html	1831	above+all_10180220.html
dummy_value	32310	hello+dolly_20820582.html	32308	hello+dolly_20012911.html
dummy_value	24443	fast+car_20201606.html	15165	cold+water_20138868.html
dummy_value	58287	on+the+border_20044523.html	34411	hotel+california_20044469.html
dummy_value	1835	above+all_20804954.html	1834	above+all_20777411.html
dummy_value	67660	show+me+your+soul_20676582.html	67658	show+me+your+soul+ft+lenny+kravitz+pharrell+and+l_20608915.html
dummy_value	1835	above+all_20804954.html	1832	above+all_20163593.html
dummy_value	32108	heaven_20025499.html	23244	everybody+hurts_20687671.html
dummy_value	21829	dyer+maker_20082147.html	18622	desperado_20186820.html
dummy_value	63833	riddle+box_20067684.html	41092	insane+clown+posse+riddle+box_20648829.html
dummy_value	42353	its+only+love_20025526.html	34695	how+high_20536850.html
dummy_value	82461	what+child+is+this_20893161.html	82456	what+child+is+this_20492404.html
dummy_value	34463	house+arrest_20025628.html	15616	come+with+me_20560209.html
dummy_value	38658	if+i+have+to+go_20684055.html	3168	all+my+love_20082142.html
dummy_value	31441	have+yourself+a+merry+little+christmas_20144693.html	31436	have+yourself+a+merry+little+christmas_20077734.html
dummy_value	81370	walk+away+renee_20144784.html	81369	walk+away+renee_20051089.html
dummy_value	54438	my+cherie+amor_20267046.html	11979	buzz+fledderjohn_20679081.html
dummy_value	75144	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	68988	so+lonely_10225123.html
dummy_value	83329	where+were+you+last+night_20340231.html	83327	where+were+you+last+night_20059203.html
dummy_value	47540	like+it+or+not_20536848.html	33450	history_20620339.html
dummy_value	31441	have+yourself+a+merry+little+christmas_20144693.html	31440	have+yourself+a+merry+little+christmas_20139592.html
dummy_value	47956	little+more+time+with+you_20069144.html	1911	achilles+last+stand_20081878.html
dummy_value	71544	strange+weather_20088711.html	7998	before+the+night+is+over_20025507.html
dummy_value	16976	cryin_20621464.html	4560	angel_20086921.html
dummy_value	40586	in+my+time+of+dying_20279881.html	17732	darkness_20004246.html
dummy_value	40458	in+darkness+let+me+dwell_20535323.html	20636	dont+stop+til+you+get+enough_20575624.html
dummy_value	30343	guitars+that+wont+stay+in+tune_20649783.html	30342	guitars+that+wont+stay+in+tune_20649368.html
dummy_value	25240	first+kiss_20722903.html	19231	disappear_10090142.html
dummy_value	22625	end+of+the+line_20463376.html	22622	end+of+the+line_20059179.html
dummy_value	47476	like+a+prayer_20086915.html	13987	cherish_20086885.html
dummy_value	14423	christmas+time+is+here_20167413.html	13811	charlie+brown+christmas_20908070.html
dummy_value	31326	have+a+cigar_20221486.html	31325	have+a+cigar_20108844.html
dummy_value	23208	every+time+we+say+goodbye_20633034.html	23206	every+time+we+say+goodbye_20117489.html
dummy_value	23208	every+time+we+say+goodbye_20633034.html	23207	every+time+we+say+goodbye_20516704.html
dummy_value	56833	nobodys+fault+but+mine_20100505.html	34521	house+where+nobody+lives_20138875.html
dummy_value	19747	doctor+junk_20075460.html	10496	born+to+boogie_20160259.html
dummy_value	17833	day+in+day+out_20781014.html	17830	day+in+day+out_20045710.html
dummy_value	17833	day+in+day+out_20781014.html	17831	day+in+day+out_20055302.html
dummy_value	60640	perfect+strangers_20043316.html	18336	deep+purple+perfect+strangers_20648948.html
dummy_value	23512	everything+you+can+think_20336531.html	17362	dance+2night_20740415.html
dummy_value	11532	buckets+of+rain_20145373.html	11531	buckets+of+rain_20021192.html
dummy_value	41445	iron+lion+zion_21082913.html	41444	iron+lion+zion_20021821.html
dummy_value	47129	lie+to+me_20679070.html	16976	cryin_20621464.html
dummy_value	55496	never+ask+twice+aka+airplane_20086786.html	41834	it+must+be+love_20086814.html
dummy_value	40586	in+my+time+of+dying_20279881.html	17741	darlene_20081896.html
dummy_value	40458	in+darkness+let+me+dwell_20535323.html	20647	dont+stop_20086834.html
dummy_value	2487	aint+that+a+kick+in+the+head_20116795.html	2486	aint+that+a+kick+in+the+head_10186780.html
dummy_value	16564	crazy_20105059.html	16557	crazy_10072486.html
dummy_value	57818	oh+father_20814345.html	6542	back+in+business_20086873.html
dummy_value	27067	funky+new+year_20197354.html	15616	come+with+me_20560209.html
dummy_value	17833	day+in+day+out_20781014.html	17828	day+in+day+out_20017838.html
dummy_value	31224	has+to+be_20087006.html	457	4+minutes_20736669.html
dummy_value	73063	take+these+chains+from+my+heart_20064181.html	72607	sweet+memories_20349055.html
dummy_value	26930	frosty+the+snowman_20502218.html	26921	frosty+the+snowman_20013716.html
dummy_value	65941	scared+of+the+moon_20486416.html	15472	come+on+up+to+the+house_20138869.html
dummy_value	47830	little+david_20075469.html	7727	beautiful+stranger_20086858.html
dummy_value	45518	lady_20083921.html	45517	lady_20077869.html
dummy_value	8394	best+of+my+love_20809640.html	5613	as+ugly+as+i+seem_10187182.html
dummy_value	59261	open+your+heart_10196218.html	47129	lie+to+me_20679070.html
dummy_value	26930	frosty+the+snowman_20502218.html	26928	frosty+the+snowman_20200807.html
dummy_value	26930	frosty+the+snowman_20502218.html	26926	frosty+the+snowman_20200801.html
dummy_value	49070	lost+highway_20145414.html	49069	lost+highway_20064153.html
dummy_value	25320	five+finger+crawl_20036143.html	17648	danzig+five+finger+crawl_20648952.html
dummy_value	23244	everybody+hurts_20687671.html	15102	cold+cold+ground_20138774.html
dummy_value	50074	love+wont+wait_20058247.html	10302	bonzos+montreux_20158767.html
dummy_value	29522	good+times+bad+times_20082048.html	17732	darkness_20004246.html
dummy_value	49128	lost+on+the+river_21044813.html	49127	lost+on+the+river_20800753.html
dummy_value	70097	south+station+blues_20004420.html	63407	reggatta+de+blanc_20132297.html
dummy_value	31441	have+yourself+a+merry+little+christmas_20144693.html	31425	have+yourself+a+merry+christmas_21052123.html
dummy_value	68682	smack+dab+in+the+middle_20252399.html	68681	smack+dab+in+the+middle_20120134.html
dummy_value	5343	are+you+ready_20039774.html	5332	are+you+ready+devo_10220654.html
dummy_value	31441	have+yourself+a+merry+little+christmas_20144693.html	31426	have+yourself+a+merry+litlle+christmas_20726965.html
dummy_value	36185	i+drove+all+night_20119224.html	36183	i+drove+all+night_20028597.html
dummy_value	50074	love+wont+wait_20058247.html	17732	darkness_20004246.html
dummy_value	72381	surrender+to+me_20577518.html	72380	surrender+to+me_20116111.html
dummy_value	23244	everybody+hurts_20687671.html	3168	all+my+love_20082142.html
dummy_value	73267	tangerine_20064397.html	40096	im+ready_20025614.html
dummy_value	59704	over+the+hills+far+away_20081965.html	27316	garth+brooks+christmas+the+gift_20826289.html
dummy_value	40589	in+my+time+of+sorrow_20088665.html	23244	everybody+hurts_20687671.html
dummy_value	84115	wings+of+love_20083161.html	76829	the+sun+goes+down_20083127.html
dummy_value	40767	in+the+mood_20030045.html	25048	fine+knacks+for+ladies_20535329.html
dummy_value	56849	nobodys+perfect_20086947.html	52647	miles+away_20736665.html
dummy_value	62849	ramble+on_20306756.html	24935	filipino+box+spring+hog_20138871.html
dummy_value	55829	new+kid+in+town_20044484.html	13421	causing+a+commotion_20086993.html
dummy_value	31737	hear+my+train+a+comin+electric_20493458.html	31736	hear+my+train+a+comin+acoustic_20493459.html
dummy_value	40586	in+my+time+of+dying_20279881.html	9606	blind+love_20021999.html
dummy_value	59447	our+love+is+here+to+stay_20098078.html	55632	never+let+go_20679059.html
dummy_value	62849	ramble+on_20306756.html	40188	im+still+here_20265163.html
dummy_value	59261	open+your+heart_10196218.html	24443	fast+car_20201606.html
dummy_value	23149	every+move+i+make_20336182.html	23148	every+move+i+make_20336180.html
dummy_value	14701	clap+hands_20138919.html	11231	bring+it+on+home_20082053.html
dummy_value	19531	do+right+to+me+baby_20021544.html	19530	do+right+to+me+baby_10175255.html
dummy_value	38454	id+rather+be+your+lover_20086837.html	12061	bye+bye+baby_20086845.html
dummy_value	20647	dont+stop_20086834.html	7727	beautiful+stranger_20086858.html
dummy_value	15102	cold+cold+ground_20138774.html	14230	chocolate+jesus_20138867.html
dummy_value	16976	cryin_20621464.html	15165	cold+water_20138868.html
dummy_value	31363	have+i+told+you+lately+that+i+love+you_20824873.html	31362	have+i+told+you+lately+that+i+love+you_20822069.html
dummy_value	52141	mele+kalikimaka_20529217.html	52139	mele+kalikimaka_20072110.html
