id_set_1	id_set_2	dummy_field	name_set_1	name_set_2
37296	37295	dummy_value	i+only+have+eyes+for+you_10242474.html	i+only+have+eyes+for+you_10140740.html
46572	46561	dummy_value	let+it+snow_20815015.html	let+it+snow+let+it+snow+let+it+snow_20816521.html
53453	27316	dummy_value	moon+in+the+mirror_20075475.html	garth+brooks+christmas+the+gift_20826289.html
43128	6182	dummy_value	jesus+gonna+be+here_20138811.html	babe+im+gonna+leave+you_20082081.html
32704	5634	dummy_value	here+today+gone+tomorrow_20075464.html	as_20157038.html
15616	14230	dummy_value	come+with+me_20560209.html	chocolate+jesus_20138867.html
74260	2876	dummy_value	the+battle+of+evermore_20082162.html	all+for+love_10052639.html
56581	17486	dummy_value	no+quarter_20082170.html	dancing+days_20081963.html
58287	33769	dummy_value	on+the+border_20044523.html	hole+in+the+world_10092877.html
52606	47956	dummy_value	midsummer+morning_20075473.html	little+more+time+with+you_20069144.html
9078	9077	dummy_value	birthday+of+a+king_20887266.html	birthday+of+a+king_20674428.html
71846	64277	dummy_value	subway_20522804.html	rock+it_10237133.html
48604	16976	dummy_value	long+road+out+of+eden_20659173.html	cryin_20621464.html
40188	13987	dummy_value	im+still+here_20265163.html	cherish_20086885.html
75129	39200	dummy_value	the+gift+of+the+magi_20075478.html	ill+always+be+right+there_20025613.html
80905	73114	dummy_value	victim+of+love_20044554.html	taketaketake_10187181.html
71635	71633	dummy_value	street+fighting+man_20604286.html	street+fighting+man_20102446.html
14149	4856	dummy_value	childrens+story_20679088.html	another+mans+vine_20463916.html
26046	26045	dummy_value	for+you+blue_20059161.html	for+you+blue_10026258.html
23512	2199	dummy_value	everything+you+can+think_20336531.html	after+the+thrill+is+gone_20044526.html
73701	56581	dummy_value	ten+years+gone_20081940.html	no+quarter_20082170.html
75129	66831	dummy_value	the+gift+of+the+magi_20075478.html	shake+rattle+roll_20066260.html
42392	32951	dummy_value	its+over_20679077.html	hey+hey+what+can+i+do_20065913.html
50074	34999	dummy_value	love+wont+wait_20058247.html	hung+up_20536858.html
74260	16976	dummy_value	the+battle+of+evermore_20082162.html	cryin_20621464.html
34940	33450	dummy_value	human+nature_20086836.html	history_20620339.html
46568	18621	dummy_value	let+it+snow_20058102.html	desperado_20186819.html
36743	36742	dummy_value	i+kissed+a+girl_20989176.html	i+kissed+a+girl_20736148.html
24935	2199	dummy_value	filipino+box+spring+hog_20138871.html	after+the+thrill+is+gone_20044526.html
56833	20996	dummy_value	nobodys+fault+but+mine_20100505.html	down+by+the+seaside_20081995.html
18617	3464	dummy_value	desperado_20044565.html	all+the+time_20679093.html
72934	17741	dummy_value	take+it+to+the+limit_20805980.html	darlene_20081896.html
31224	7727	dummy_value	has+to+be_20087006.html	beautiful+stranger_20086858.html
32611	32608	dummy_value	here+i+am+to+worship_20695112.html	here+i+am+to+worship_10180237.html
56764	23309	dummy_value	nobody+knows+me_20536864.html	everybody_10172509.html
18616	15616	dummy_value	desperado_20027510.html	come+with+me_20560209.html
75144	34999	dummy_value	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	hung+up_20536858.html
34999	27316	dummy_value	hung+up_20536858.html	garth+brooks+christmas+the+gift_20826289.html
85864	85836	dummy_value	your+love+never+fails_21048474.html	your+great+name_20989329.html
48555	34695	dummy_value	long+gone_20025528.html	how+high_20536850.html
85914	29477	dummy_value	your+time+is+gonna+come_10163696.html	good+old+world_20138884.html
71846	59704	dummy_value	subway_20522804.html	over+the+hills+far+away_20081965.html
79049	56508	dummy_value	too+shy+to+say_20116011.html	no+one+knows+im+gone_20463888.html
30826	30825	dummy_value	hanging+on+the+telephone_20703995.html	hanging+on+the+telephone_20509339.html
82428	82427	dummy_value	what+are+you+doing+the+rest+of+your+life_20822194.html	what+are+you+doing+the+rest+of+your+life_10179386.html
73267	6234	dummy_value	tangerine_20064397.html	baby+come+on+home_20082176.html
72934	59577	dummy_value	take+it+to+the+limit_20805980.html	out+on+the+tiles_20611286.html
58594	5537	dummy_value	one+good+spliff_20531136.html	as+if_20098803.html
54492	12888	dummy_value	my+doorbell_20462468.html	cant+stop_20086992.html
5608	5599	dummy_value	as+time+goes+by_20607839.html	as+time+goes+by_20055813.html
72934	17732	dummy_value	take+it+to+the+limit_20805980.html	darkness_20004246.html
68926	68925	dummy_value	so+far+away_20089272.html	so+far+away_20040684.html
5280	305	dummy_value	archive.html	219_20679071.html
29375	29374	dummy_value	good+king+wenceslas_20203885.html	good+king+wenceslas+tell+me+what+you+see_20203882.html
80536	4856	dummy_value	until_20277730.html	another+mans+vine_20463916.html
79328	9224	dummy_value	trapped+in+the+drive+thru_20532161.html	black+country+woman_20082126.html
67915	67898	dummy_value	silent+night_20802858.html	silent+night_20147088.html
15840	7727	dummy_value	coney+island+baby_20174293.html	beautiful+stranger_20086858.html
14585	14149	dummy_value	circle+round+the+sun_20069162.html	childrens+story_20679088.html
50964	17289	dummy_value	make+it+rain_20463891.html	daisy+summer+piper_20075458.html
7601	7600	dummy_value	beat+it_20726334.html	beat+it_20092702.html
40360	12882	dummy_value	immigrant+song_20101096.html	cant+stop+this+thing+we+started_20025535.html
83991	83990	dummy_value	wild+west+end_20089406.html	wild+west+end_20040723.html
48555	305	dummy_value	long+gone_20025528.html	219_20679071.html
56632	56631	dummy_value	no+son+of+mine_20281018.html	no+son+of+mine_20058875.html
38662	38661	dummy_value	if+i+keep+my+heart+out+of+sight_20599278.html	if+i+keep+my+heart+out+of+sight_20069177.html
66152	4560	dummy_value	search.php.html	angel_20086921.html
47956	32108	dummy_value	little+more+time+with+you_20069144.html	heaven_20025499.html
71846	21103	dummy_value	subway_20522804.html	down+there+by+the+train_20191745.html
10824	10823	dummy_value	brandy_20160466.html	brandy+youre+a+fine+girl_20571524.html
80536	21001	dummy_value	until_20277730.html	down+down+down_20138948.html
18622	18616	dummy_value	desperado_20186820.html	desperado_20027510.html
21829	9606	dummy_value	dyer+maker_20082147.html	blind+love_20021999.html
18622	18619	dummy_value	desperado_20186820.html	desperado_20186817.html
43064	2876	dummy_value	jeremy_20075467.html	all+for+love_10052639.html
33633	33632	dummy_value	hold+on+tight_20598021.html	hold+on+tight_20045470.html
56456	48604	dummy_value	no+more+walks+in+the+wood_20659155.html	long+road+out+of+eden_20659173.html
48604	15616	dummy_value	long+road+out+of+eden_20659173.html	come+with+me_20560209.html
58193	11940	dummy_value	on+a+prayer_20058205.html	butterfly+kisses_20747045.html
40188	12624	dummy_value	im+still+here_20265163.html	candy+store+rock_20081889.html
42277	42276	dummy_value	its+no+game_10080903.html	its+no+game+pt+1_21066051.html
67915	67883	dummy_value	silent+night_20802858.html	silent+night+holy+night_20022476.html
16843	15840	dummy_value	crush+with+eyeliner_20115269.html	coney+island+baby_20174293.html
38658	12888	dummy_value	if+i+have+to+go_20684055.html	cant+stop_20086992.html
68089	61479	dummy_value	since+ive+been+loving+you_20082068.html	poor+tom_20081930.html
15840	11231	dummy_value	coney+island+baby_20174293.html	bring+it+on+home_20082053.html
70580	20647	dummy_value	stairway+to+heaven_20082076.html	dont+stop_20086834.html
34695	17362	dummy_value	how+high_20536850.html	dance+2night_20740415.html
6097	6094	dummy_value	awesome+god_20887260.html	awesome+god_20756776.html
40458	40096	dummy_value	in+darkness+let+me+dwell_20535323.html	im+ready_20025614.html
56833	161	dummy_value	nobodys+fault+but+mine_20100505.html	18+till+i+die_20149884.html
36973	23309	dummy_value	i+love+new+york_20536854.html	everybody_10172509.html
37441	37439	dummy_value	i+saw+three+ships_20674431.html	i+saw+three+ships_20348668.html
78049	51856	dummy_value	thought+id+died+and+gone+to+heaven_10052653.html	mayonaise_20126524.html
43128	29064	dummy_value	jesus+gonna+be+here_20138811.html	going+to+california_20081904.html
20636	15840	dummy_value	dont+stop+til+you+get+enough_20575624.html	coney+island+baby_20174293.html
81272	32108	dummy_value	waiting+in+the+weeds_20660819.html	heaven_20025499.html
24921	11231	dummy_value	fighting+spirit_20708313.html	bring+it+on+home_20082053.html
70580	20636	dummy_value	stairway+to+heaven_20082076.html	dont+stop+til+you+get+enough_20575624.html
70084	38246	dummy_value	south+bound+saurez_20081976.html	i+wish_20337973.html
66831	40747	dummy_value	shake+rattle+roll_20066260.html	in+the+light_20082112.html
29522	19747	dummy_value	good+times+bad+times_20082048.html	doctor+junk_20075460.html
18619	15102	dummy_value	desperado_20186817.html	cold+cold+ground_20138774.html
73268	10822	dummy_value	tangerine_20082035.html	brandy+eyes_20075454.html
42598	11940	dummy_value	ive+got+a+good+thing+going_20058014.html	butterfly+kisses_20747045.html
34521	8394	dummy_value	house+where+nobody+lives_20138875.html	best+of+my+love_20809640.html
27990	27989	dummy_value	gimme+gimme+gimme_20531846.html	gimme+gimme+gimme_20050846.html
63407	43266	dummy_value	reggatta+de+blanc_20132297.html	jimmy+jimmy_20086976.html
64374	56972	dummy_value	rock+roll_20082159.html	not+counting+you_20058058.html
34940	5607	dummy_value	human+nature_20086836.html	as+time+goes+by_20320692.html
48555	47956	dummy_value	long+gone_20025528.html	little+more+time+with+you_20069144.html
71544	26789	dummy_value	strange+weather_20088711.html	friends_20681821.html
23245	146	dummy_value	everybody+hurts_20693319.html	16+shells+from+a+thirty+ought+six_20138946.html
54290	3496	dummy_value	music_20086946.html	all+the+world+is+green_20239010.html
23245	2199	dummy_value	everybody+hurts_20693319.html	after+the+thrill+is+gone_20044526.html
38658	17741	dummy_value	if+i+have+to+go_20684055.html	darlene_20081896.html
3276	3271	dummy_value	all+or+nothing_20238364.html	all+or+nothing+at+all_20018014.html
60846	56508	dummy_value	picture+in+a+frame_20138877.html	no+one+knows+im+gone_20463888.html
40188	13900	dummy_value	im+still+here_20265163.html	cheater+demo_20167611.html
21583	161	dummy_value	driver+8_20065911.html	18+till+i+die_20149884.html
23788	7230	dummy_value	eyeball+kid_20138870.html	barcarolle_20159028.html
70097	17741	dummy_value	south+station+blues_20004420.html	darlene_20081896.html
81272	52606	dummy_value	waiting+in+the+weeds_20660819.html	midsummer+morning_20075473.html
52416	699	dummy_value	metropolitan+glide_20463890.html	9th+hennepin_20138913.html
75129	33069	dummy_value	the+gift+of+the+magi_20075478.html	hey+you_20649979.html
74805	19737	dummy_value	the+dock+of+the+bay_10179167.html	dock+of+the+bay_20179623.html
31882	24935	dummy_value	heartache+tonight_20464280.html	filipino+box+spring+hog_20138871.html
27563	27562	dummy_value	get+here_20837630.html	get+here_20209540.html
31881	457	dummy_value	heartache+tonight_20044506.html	4+minutes_20736669.html
70097	58287	dummy_value	south+station+blues_20004420.html	on+the+border_20044523.html
77982	21001	dummy_value	this+time_20025547.html	down+down+down_20138948.html
38658	17732	dummy_value	if+i+have+to+go_20684055.html	darkness_20004246.html
5280	3343	dummy_value	archive.html	all+stripped+down_20138804.html
70097	17732	dummy_value	south+station+blues_20004420.html	darkness_20004246.html
71846	66848	dummy_value	subway_20522804.html	shake+your+body_20213323.html
27987	5280	dummy_value	gimme+gimme+gimme+a+man+after+midnight_20930419.html	archive.html
40589	14149	dummy_value	in+my+time+of+sorrow_20088665.html	childrens+story_20679088.html
47129	37666	dummy_value	lie+to+me_20679070.html	i+thought+id+seen+everything_20734130.html
57931	57930	dummy_value	oh+sherry_20651686.html	oh+sherrie_20212967.html
68752	68741	dummy_value	smile_20255780.html	smile_10179383.html
50503	25946	dummy_value	lullaby_20237441.html	for+once+in+my+life_20058204.html
36630	31750	dummy_value	i+heard+the+bells+on+christmas+day_20766923.html	heard+the+bells+on+christmas+day_20218232.html
47540	17170	dummy_value	like+it+or+not_20536848.html	cyberraga_20086941.html
12904	12903	dummy_value	cant+take+my+eyes+off+you_20520086.html	cant+take+my+eyes+off+you_20173919.html
35627	35623	dummy_value	i+cant+give+you+anything+but+love_20564872.html	i+cant+give+you+anything+but+love_10033512.html
48555	27527	dummy_value	long+gone_20025528.html	get+behind+the+mule_20138873.html
68752	68747	dummy_value	smile_20255780.html	smile_20092720.html
31224	13900	dummy_value	has+to+be_20087006.html	cheater+demo_20167611.html
74319	32108	dummy_value	the+best+of+me_20025564.html	heaven_20025499.html
64445	44415	dummy_value	rockin+in+the+free+world_20528502.html	keep+on+rockin+in+the+free+world_20755728.html
40586	14431	dummy_value	in+my+time+of+dying_20279881.html	christmas+time_20025571.html
48661	42939	dummy_value	long+way+home_20679063.html	jaynes+blue+wish_20679065.html
61283	6234	dummy_value	please+wake+me+up_20138848.html	baby+come+on+home_20082176.html
63515	58610	dummy_value	remember_20025450.html	one+i+love_20032630.html
71295	53964	dummy_value	stone+in+love+with+you_10026993.html	mr+bad+guy_10237123.html
59261	40767	dummy_value	open+your+heart_10196218.html	in+the+mood_20030045.html
24921	1911	dummy_value	fighting+spirit_20708313.html	achilles+last+stand_20081878.html
53453	24921	dummy_value	moon+in+the+mirror_20075475.html	fighting+spirit_20708313.html
14230	14149	dummy_value	chocolate+jesus_20138867.html	childrens+story_20679088.html
26455	13155	dummy_value	franks+wild+years_20138949.html	carouselambra_20081890.html
34999	3496	dummy_value	hung+up_20536858.html	all+the+world+is+green_20239010.html
53964	17362	dummy_value	mr+bad+guy_10237123.html	dance+2night_20740415.html
72934	71295	dummy_value	take+it+to+the+limit_20805980.html	stone+in+love+with+you_10026993.html
58187	10302	dummy_value	on+a+day+like+today_20025519.html	bonzos+montreux_20158767.html
29376	29375	dummy_value	good+king+wenceslas_20678959.html	good+king+wenceslas_20203885.html
40096	14431	dummy_value	im+ready_20025614.html	christmas+time_20025571.html
45311	17170	dummy_value	la+isla+bonita_20086977.html	cyberraga_20086941.html
80536	71295	dummy_value	until_20277730.html	stone+in+love+with+you_10026993.html
39501	34999	dummy_value	ill+take+new+york_20138845.html	hung+up_20536858.html
68089	20996	dummy_value	since+ive+been+loving+you_20082068.html	down+by+the+seaside_20081995.html
17741	10496	dummy_value	darlene_20081896.html	born+to+boogie_20160259.html
70097	41427	dummy_value	south+station+blues_20004420.html	ireland_20058001.html
51117	51116	dummy_value	making+plans_20504415.html	making+plans_20490994.html
50074	34940	dummy_value	love+wont+wait_20058247.html	human+nature_20086836.html
21103	9606	dummy_value	down+there+by+the+train_20191745.html	blind+love_20021999.html
59577	53964	dummy_value	out+on+the+tiles_20611286.html	mr+bad+guy_10237123.html
81272	15616	dummy_value	waiting+in+the+weeds_20660819.html	come+with+me_20560209.html
35893	35892	dummy_value	i+do+not+love+you+isabella_20032149.html	i+do+not+love+you+isabella_10197443.html
47956	15616	dummy_value	little+more+time+with+you_20069144.html	come+with+me_20560209.html
18917	18915	dummy_value	did+you+hear+the+mountains+tremble_20626655.html	did+you+feel+the+mountains+tremble_20815605.html
43089	43086	dummy_value	jerusalem_20887375.html	jerusalem_20143622.html
49752	49748	dummy_value	love+me+tender_20248723.html	love+me+tender_20049149.html
21165	5537	dummy_value	downtown+train_20138921.html	as+if_20098803.html
16741	16740	dummy_value	crosscut+saw_20535376.html	crosscut+saw_20051402.html
33272	25757	dummy_value	higher+ground_20131813.html	fool+in+the+rain_20081899.html
54154	21579	dummy_value	much+too+young_20058054.html	driven+by+you_20112431.html
68988	17732	dummy_value	so+lonely_10225123.html	darkness_20004246.html
68988	8257	dummy_value	so+lonely_10225123.html	bend+down+the+branches_20722276.html
34521	4856	dummy_value	house+where+nobody+lives_20138875.html	another+mans+vine_20463916.html
75215	75214	dummy_value	the+grave_20209005.html	the+grave_20042105.html
71846	70097	dummy_value	subway_20522804.html	south+station+blues_20004420.html
69879	69878	dummy_value	song+to+the+siren_20137304.html	song+to+the+siren+live+radio+france+black+session+1995+paris+france_20275741.html
17130	11231	dummy_value	custard+pie_20082120.html	bring+it+on+home_20082053.html
50074	21651	dummy_value	love+wont+wait_20058247.html	drowned+worldsubstitute+for+love_20086863.html
23245	9606	dummy_value	everybody+hurts_20693319.html	blind+love_20021999.html
71846	66831	dummy_value	subway_20522804.html	shake+rattle+roll_20066260.html
54290	27137	dummy_value	music_20086946.html	future+lovers_20536855.html
17362	17170	dummy_value	dance+2night_20740415.html	cyberraga_20086941.html
24519	24514	dummy_value	father+of+creation_20832133.html	father+i_20201822.html
34999	2199	dummy_value	hung+up_20536858.html	after+the+thrill+is+gone_20044526.html
58287	56456	dummy_value	on+the+border_20044523.html	no+more+walks+in+the+wood_20659155.html
52606	14149	dummy_value	midsummer+morning_20075473.html	childrens+story_20679088.html
24519	24518	dummy_value	father+of+creation_20832133.html	father+of+creation_20626637.html
18117	80	dummy_value	dear+jessie_20086912.html	1000000_20115204.html
67101	13521	dummy_value	she+makes+me_10237116.html	center+of+the+universe_20657081.html
27527	24935	dummy_value	get+behind+the+mule_20138873.html	filipino+box+spring+hog_20138871.html
26925	26920	dummy_value	frosty+the+snowman_20200799.html	frosty+the+snowman_10140702.html
26925	26922	dummy_value	frosty+the+snowman_20200799.html	frosty+the+snowman_20045728.html
26925	26924	dummy_value	frosty+the+snowman_20200799.html	frosty+the+snowman_20106960.html
59648	59647	dummy_value	outsider_20113916.html	outsider_20062761.html
49181	40360	dummy_value	louder+than+words_21089038.html	immigrant+song_20101096.html
17876	17875	dummy_value	daydream+believer_20807142.html	daydream+believer_20095485.html
4098	4093	dummy_value	america+the+beautiful_20806634.html	america+the+beautiful_20261890.html
56831	17741	dummy_value	nobodys+fault+but+mine_20062498.html	darlene_20081896.html
67769	25946	dummy_value	sick+again_20082115.html	for+once+in+my+life_20058204.html
53964	17289	dummy_value	mr+bad+guy_10237123.html	daisy+summer+piper_20075458.html
85531	51856	dummy_value	you+never+cry+like+a+lover_10092745.html	mayonaise_20126524.html
46469	46468	dummy_value	let+it+be_20073713.html	let+it+be_10046209.html
56581	23245	dummy_value	no+quarter_20082170.html	everybody+hurts_20693319.html
56849	29622	dummy_value	nobodys+perfect_20086947.html	goodbye+to+innocence_20087003.html
33272	18621	dummy_value	higher+ground_20131813.html	desperado_20186819.html
58988	58986	dummy_value	one_20269578.html	one_20141388.html
58988	58984	dummy_value	one_20269578.html	one_20067530.html
66152	41568	dummy_value	search.php.html	is+your+mama+gonna+miss+ya_20025630.html
81434	56581	dummy_value	walk+this+way_20004224.html	no+quarter_20082170.html
82509	76295	dummy_value	what+had+happened_20832845.html	the+preacher_20705596.html
35655	35654	dummy_value	i+cant+help+the+way+i+dont+feel_20044064.html	i+cant+help+the+way+i+dont+feel+about+you_20822249.html
46469	46459	dummy_value	let+it+be_20073713.html	let+it+be+live_20704578.html
46578	17289	dummy_value	let+it+will+be_20536853.html	daisy+summer+piper_20075458.html
67905	67901	dummy_value	silent+night_20580268.html	silent+night_20460140.html
46469	46458	dummy_value	let+it+be_20073713.html	let+it+be+live_20622749.html
46469	46457	dummy_value	let+it+be_20073713.html	let+it+be+live_20614587.html
23245	21103	dummy_value	everybody+hurts_20693319.html	down+there+by+the+train_20191745.html
693	692	dummy_value	99+red+balloons_20655304.html	99+red+balloons_10220723.html
40188	29524	dummy_value	im+still+here_20265163.html	good+times+bad+times_20752780.html
59347	14585	dummy_value	orestes_20502682.html	circle+round+the+sun_20069162.html
72934	40188	dummy_value	take+it+to+the+limit_20805980.html	im+still+here_20265163.html
72059	41569	dummy_value	summers+here_20069099.html	isaac_20536851.html
31835	2766	dummy_value	heart+of+worship_20626621.html	all+about+you_20609001.html
45696	21104	dummy_value	last+chance_20025640.html	down+there+by+the+train_20679056.html
56833	24443	dummy_value	nobodys+fault+but+mine_20100505.html	fast+car_20201606.html
22832	10224	dummy_value	erotica_20086864.html	bohemian+rhapsody_20153882.html
74591	74578	dummy_value	the+christmas+song_20756816.html	the+christmas+song_20042238.html
74591	74579	dummy_value	the+christmas+song_20756816.html	the+christmas+song_20058106.html
49855	29622	dummy_value	love+profusion_10172426.html	goodbye+to+innocence_20087003.html
68106	68100	dummy_value	since+youve+asked+dialogue_20835219.html	since+you+asked_20818814.html
50391	25048	dummy_value	lowdown_20724803.html	fine+knacks+for+ladies_20535329.html
78905	57818	dummy_value	tonight_20025644.html	oh+father_20814345.html
65568	61221	dummy_value	sarah_20568850.html	please+dont+go_20086733.html
74591	74572	dummy_value	the+christmas+song_20756816.html	the+christmas+song_10003775.html
47853	47849	dummy_value	little+drummer+boy_20246506.html	little+drummer+boy_20022470.html
2784	2778	dummy_value	all+along+the+watchtower_20141483.html	all+along+the+watchtower+_20237533.html
7889	5156	dummy_value	bedrock+anthem_20145863.html	anywhere+i+lay+my+head_20138914.html
40869	40392	dummy_value	in+this+life_20086850.html	impressive+instant_20086945.html
69838	22042	dummy_value	song+for+you+far+away_20069303.html	easy+ride_20086824.html
15102	7998	dummy_value	cold+cold+ground_20138774.html	before+the+night+is+over_20025507.html
14518	14511	dummy_value	cigarretes+alcohol_20102336.html	cigarettes+and+alcohol_20165250.html
31316	16976	dummy_value	havah+nagilah_20699204.html	cryin_20621464.html
50074	40767	dummy_value	love+wont+wait_20058247.html	in+the+mood_20030045.html
53727	50584	dummy_value	mother+father_20086829.html	lyin+eyes_20044572.html
50503	11394	dummy_value	lullaby_20237441.html	bron+y+aur+stomp_20082107.html
73494	73493	dummy_value	teenage+lobotomy_20374863.html	teenage+labotomy_20322749.html
31937	5613	dummy_value	heartbreaker_20101089.html	as+ugly+as+i+seem_10187182.html
42922	32951	dummy_value	january+stars_20225401.html	hey+hey+what+can+i+do_20065913.html
47880	47877	dummy_value	little+girl+blue_20246551.html	little+girl+blue_20027522.html
18617	15616	dummy_value	desperado_20044565.html	come+with+me_20560209.html
3745	3744	dummy_value	alone+together_20835760.html	alone+together_20816777.html
40368	40367	dummy_value	immortality_20028553.html	immortality_20015652.html
56833	47129	dummy_value	nobodys+fault+but+mine_20100505.html	lie+to+me_20679070.html
3745	3742	dummy_value	alone+together_20835760.html	alone+together_20242093.html
27067	2876	dummy_value	funky+new+year_20197354.html	all+for+love_10052639.html
31028	31027	dummy_value	harbor+lights_20218095.html	harbor+lights_20218093.html
81684	52647	dummy_value	wasted+time_20044481.html	miles+away_20736665.html
31882	30844	dummy_value	heartache+tonight_20464280.html	hanky+panky_20086875.html
73114	4560	dummy_value	taketaketake_10187181.html	angel_20086921.html
70580	56581	dummy_value	stairway+to+heaven_20082076.html	no+quarter_20082170.html
58287	39942	dummy_value	on+the+border_20044523.html	im+lonely+but+i+aint+that+lonely+yet_20462469.html
36601	36599	dummy_value	i+hear+music_20810666.html	i+hear+music_20017981.html
34940	16976	dummy_value	human+nature_20086836.html	cryin_20621464.html
75072	58193	dummy_value	the+friendly+beasts_20199820.html	on+a+prayer_20058205.html
72931	50008	dummy_value	take+it+to+the+limit_20044532.html	love+tried+to+welcome+me_20086839.html
31945	23245	dummy_value	heartbreaker_20965226.html	everybody+hurts_20693319.html
21829	15750	dummy_value	dyer+maker_20082147.html	communication+breakdown_20170695.html
53964	1964	dummy_value	mr+bad+guy_10237123.html	act+of+contrition_20086910.html
37666	15165	dummy_value	i+thought+id+seen+everything_20734130.html	cold+water_20138868.html
69979	40188	dummy_value	sos_10003042.html	im+still+here_20265163.html
21103	10496	dummy_value	down+there+by+the+train_20191745.html	born+to+boogie_20160259.html
21104	5422	dummy_value	down+there+by+the+train_20679056.html	army+ants_20692381.html
59704	21829	dummy_value	over+the+hills+far+away_20081965.html	dyer+maker_20082147.html
57818	53964	dummy_value	oh+father_20814345.html	mr+bad+guy_10237123.html
71846	27316	dummy_value	subway_20522804.html	garth+brooks+christmas+the+gift_20826289.html
70097	59577	dummy_value	south+station+blues_20004420.html	out+on+the+tiles_20611286.html
78905	31224	dummy_value	tonight_20025644.html	has+to+be_20087006.html
35743	7998	dummy_value	i+cant+tell+you+why_20144418.html	before+the+night+is+over_20025507.html
56833	6182	dummy_value	nobodys+fault+but+mine_20100505.html	babe+im+gonna+leave+you_20082081.html
17966	3496	dummy_value	dead+and+lovely_20463906.html	all+the+world+is+green_20239010.html
73701	50425	dummy_value	ten+years+gone_20081940.html	lucky+day_20138971.html
34695	23245	dummy_value	how+high_20536850.html	everybody+hurts_20693319.html
57818	25048	dummy_value	oh+father_20814345.html	fine+knacks+for+ladies_20535329.html
20214	20206	dummy_value	dont+get+around+much+anymore_20832640.html	dont+get+around+much+anymore_20030042.html
20647	16664	dummy_value	dont+stop_20086834.html	crimes+of+passion_20086904.html
13384	10496	dummy_value	cats+in+the+cradle_20582068.html	born+to+boogie_20160259.html
40586	15840	dummy_value	in+my+time+of+dying_20279881.html	coney+island+baby_20174293.html
43547	43535	dummy_value	joy+to+the+world_21049695.html	joy+to+the+world_20106988.html
34460	25176	dummy_value	hours_21093156.html	fire_21067652.html
75144	15750	dummy_value	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	communication+breakdown_20170695.html
35743	21001	dummy_value	i+cant+tell+you+why_20144418.html	down+down+down_20138948.html
40164	12061	dummy_value	im+so+stupid_20086826.html	bye+bye+baby_20086845.html
57818	7230	dummy_value	oh+father_20814345.html	barcarolle_20159028.html
83344	83323	dummy_value	where+you+been_21067584.html	where+u+been_21066507.html
46467	46458	dummy_value	let+it+be_10026524.html	let+it+be+live_20622749.html
46467	46457	dummy_value	let+it+be_10026524.html	let+it+be+live_20614587.html
43547	43540	dummy_value	joy+to+the+world_21049695.html	joy+to+the+world_20565111.html
51011	15598	dummy_value	make+me+smile+come+up+and+see+me+edit_20255275.html	come+up+and+see+me+make+me+smile_20464291.html
46467	46459	dummy_value	let+it+be_10026524.html	let+it+be+live_20704578.html
31378	31377	dummy_value	have+thine+own+way+lord_20887355.html	have+thine+own+way+lord_20808238.html
13900	7727	dummy_value	cheater+demo_20167611.html	beautiful+stranger_20086858.html
35682	35679	dummy_value	i+cant+make+you+love+me_20691283.html	i+cant+make+you+love+me_20022611.html
40747	22042	dummy_value	in+the+light_20082112.html	easy+ride_20086824.html
50008	34940	dummy_value	love+tried+to+welcome+me_20086839.html	human+nature_20086836.html
75144	14431	dummy_value	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	christmas+time_20025571.html
26416	7998	dummy_value	frail+grasp+on+the+big+picture_20660632.html	before+the+night+is+over_20025507.html
75592	73114	dummy_value	the+last+resort_20044480.html	taketaketake_10187181.html
42598	33272	dummy_value	ive+got+a+good+thing+going_20058014.html	higher+ground_20131813.html
41117	31224	dummy_value	inside+of+me_20086838.html	has+to+be_20087006.html
70097	6234	dummy_value	south+station+blues_20004420.html	baby+come+on+home_20082176.html
31224	23245	dummy_value	has+to+be_20087006.html	everybody+hurts_20693319.html
72934	34345	dummy_value	take+it+to+the+limit_20805980.html	hot+dog_20081909.html
73267	20647	dummy_value	tangerine_20064397.html	dont+stop_20086834.html
49701	47830	dummy_value	love+makes+the+world+go+round_20086979.html	little+david_20075469.html
50503	29522	dummy_value	lullaby_20237441.html	good+times+bad+times_20082048.html
75042	40458	dummy_value	the+flowers+of+guatemala_20115263.html	in+darkness+let+me+dwell_20535323.html
80905	20647	dummy_value	victim+of+love_20044554.html	dont+stop_20086834.html
75144	70581	dummy_value	the+girl+i+love+she+got+long+black+wavy+hair_20081945.html	stairway+to+heaven_20328938.html
70581	13470	dummy_value	stairway+to+heaven_20328938.html	celebration+day_20082062.html
51856	40164	dummy_value	mayonaise_20126524.html	im+so+stupid_20086826.html
71846	10496	dummy_value	subway_20522804.html	born+to+boogie_20160259.html
57007	57006	dummy_value	not+guilty_20059104.html	not+guilty_10025718.html
51856	24921	dummy_value	mayonaise_20126524.html	fighting+spirit_20708313.html
48604	40589	dummy_value	long+road+out+of+eden_20659173.html	in+my+time+of+sorrow_20088665.html
80536	34345	dummy_value	until_20277730.html	hot+dog_20081909.html
17289	457	dummy_value	daisy+summer+piper_20075458.html	4+minutes_20736669.html
72059	64271	dummy_value	summers+here_20069099.html	rock+in+a+hard+place_10003160.html
52262	47476	dummy_value	mer+girl_20086956.html	like+a+prayer_20086915.html
35684	35679	dummy_value	i+cant+make+you+love+me_20990480.html	i+cant+make+you+love+me_20022611.html
